Namespace(aux_classes=4, batch_size=16, burnin=10, conv_bias=True, delta_t=1, epochs=400, fc_bias=True, init_gain_backbone=0.5, init_gain_fc=1, k1=7, k2=7, log_int=10, lr=1e-07, lr_div=100, n_train=15, none_act=0.05, oc1=8, oc2=24, reset=1, save_int=5, target_act=0.95, tau_mem_high=20, tau_mem_low=20, tau_ref_high=2.857142857142857, tau_ref_low=2.857142857142857, tau_syn_high=7.5, tau_syn_low=7.5, thr=0.5, train_samples=200)
7643ef2d-f0a8-4e6a-9838-8ecbe98f1a22
Start Training Backbone
Epoch 1 | Batch 0/188 | Loss 38453.382812 | Rotate Loss 31144.671875 | Time 4.949921
Epoch 2 | Batch 40/188 | Loss 37863.408918 | Rotate Loss 32199.566502 | Time 5.426314
Epoch 2 | Batch 50/188 | Loss 37834.450368 | Rotate Loss 32299.291820 | Time 5.220659
Epoch 2 | Batch 60/188 | Loss 37776.149206 | Rotate Loss 32519.995261 | Time 5.293876
Epoch 2 | Batch 70/188 | Loss 37731.663622 | Rotate Loss 32489.486906 | Time 5.227960
Epoch 2 | Batch 80/188 | Loss 37855.127652 | Rotate Loss 32543.434414 | Time 5.289994
Epoch 2 | Batch 90/188 | Loss 37781.704499 | Rotate Loss 32549.108001 | Time 5.191022
Epoch 2 | Batch 100/188 | Loss 37784.921024 | Rotate Loss 32596.858524 | Time 5.168823
Epoch 2 | Batch 110/188 | Loss 37743.482827 | Rotate Loss 32597.165189 | Time 5.259344
Epoch 2 | Batch 120/188 | Loss 37742.534026 | Rotate Loss 32620.662448 | Time 5.186221
Epoch 2 | Batch 130/188 | Loss 37659.907025 | Rotate Loss 32562.824666 | Time 5.137237
Epoch 2 | Batch 140/188 | Loss 37656.848986 | Rotate Loss 32440.471188 | Time 13.690989
Epoch 2 | Batch 150/188 | Loss 37615.703642 | Rotate Loss 32388.534354 | Time 5.170484
Epoch 2 | Batch 160/188 | Loss 37620.339553 | Rotate Loss 32355.603795 | Time 5.324765
Epoch 2 | Batch 170/188 | Loss 37627.119952 | Rotate Loss 32300.389072 | Time 5.266400
Epoch 2 | Batch 180/188 | Loss 37633.177961 | Rotate Loss 32290.981613 | Time 5.125727
Epoch 2 : Accuracy 6.433333, Rotate Accuracy 35.066667, Time 1124.050197
Epoch 3 | Batch 0/188 | Loss 37740.679688 | Rotate Loss 32034.726562 | Time 5.083517
Epoch 3 | Batch 10/188 | Loss 37553.768111 | Rotate Loss 32634.634233 | Time 5.317930
Epoch 3 | Batch 20/188 | Loss 37303.709821 | Rotate Loss 32247.207589 | Time 5.337454
Epoch 3 | Batch 30/188 | Loss 37434.315524 | Rotate Loss 31960.653982 | Time 5.135645
Epoch 3 | Batch 40/188 | Loss 37402.848323 | Rotate Loss 31741.254383 | Time 5.210787
Epoch 3 | Batch 50/188 | Loss 37378.514017 | Rotate Loss 31835.790441 | Time 5.323626
Epoch 3 | Batch 60/188 | Loss 37227.580815 | Rotate Loss 31943.794698 | Time 5.386868
Epoch 3 | Batch 70/188 | Loss 37148.402344 | Rotate Loss 31791.889745 | Time 5.208050
Epoch 3 | Batch 80/188 | Loss 37220.342978 | Rotate Loss 31830.789159 | Time 5.311870
Epoch 3 | Batch 90/188 | Loss 37198.192952 | Rotate Loss 31806.998626 | Time 5.115789
Epoch 3 | Batch 100/188 | Loss 37156.614325 | Rotate Loss 31907.877553 | Time 5.364491
Epoch 3 | Batch 110/188 | Loss 37049.580342 | Rotate Loss 31880.769355 | Time 5.386919
Epoch 3 | Batch 120/188 | Loss 37007.501905 | Rotate Loss 31899.639075 | Time 5.382941
Epoch 3 | Batch 130/188 | Loss 36957.386122 | Rotate Loss 31828.243142 | Time 5.117587
Epoch 3 | Batch 140/188 | Loss 36942.645335 | Rotate Loss 31699.416722 | Time 5.258071
Epoch 3 | Batch 150/188 | Loss 36843.971621 | Rotate Loss 31627.464559 | Time 5.211924
Epoch 3 | Batch 160/188 | Loss 36829.103455 | Rotate Loss 31619.069488 | Time 5.238233
Epoch 3 | Batch 170/188 | Loss 36806.631282 | Rotate Loss 31537.673291 | Time 5.146661
Epoch 3 | Batch 180/188 | Loss 36794.052098 | Rotate Loss 31510.008028 | Time 5.277865
Epoch 3 : Accuracy 6.533333, Rotate Accuracy 35.475000, Time 1121.951772
Epoch 4 | Batch 0/188 | Loss 35973.707031 | Rotate Loss 31938.679688 | Time 5.022093
Epoch 4 | Batch 10/188 | Loss 36388.973722 | Rotate Loss 31690.733665 | Time 5.252662
Epoch 4 | Batch 20/188 | Loss 36548.408296 | Rotate Loss 31579.392485 | Time 5.240072
Epoch 4 | Batch 30/188 | Loss 36613.074723 | Rotate Loss 31255.623236 | Time 5.166514
Epoch 4 | Batch 40/188 | Loss 36675.891959 | Rotate Loss 30841.478849 | Time 5.218819
Epoch 4 | Batch 50/188 | Loss 36653.614047 | Rotate Loss 31027.510417 | Time 5.182834
Epoch 4 | Batch 60/188 | Loss 36655.767226 | Rotate Loss 31080.133581 | Time 5.264558
Epoch 4 | Batch 70/188 | Loss 36533.976783 | Rotate Loss 31094.837368 | Time 5.377316
Epoch 4 | Batch 80/188 | Loss 36529.155864 | Rotate Loss 31119.328800 | Time 5.303119
Epoch 4 | Batch 90/188 | Loss 36393.582933 | Rotate Loss 31067.568338 | Time 5.211520
Epoch 4 | Batch 100/188 | Loss 36287.432704 | Rotate Loss 31136.243735 | Time 5.180959
Epoch 4 | Batch 110/188 | Loss 36296.119053 | Rotate Loss 31114.536106 | Time 5.286670
Epoch 4 | Batch 120/188 | Loss 36313.803880 | Rotate Loss 31138.875194 | Time 5.163417
Epoch 4 | Batch 130/188 | Loss 36216.741025 | Rotate Loss 31083.138299 | Time 5.324313
Epoch 4 | Batch 140/188 | Loss 36194.904200 | Rotate Loss 30981.747285 | Time 5.148323
Epoch 4 | Batch 150/188 | Loss 36181.802721 | Rotate Loss 30911.197796 | Time 5.286672
Epoch 4 | Batch 160/188 | Loss 36184.345133 | Rotate Loss 30921.152174 | Time 5.147802
Epoch 4 | Batch 170/188 | Loss 36182.579450 | Rotate Loss 30828.904697 | Time 5.131960
Epoch 4 | Batch 180/188 | Loss 36152.361749 | Rotate Loss 30828.915746 | Time 5.341583
Epoch 4 : Accuracy 6.400000, Rotate Accuracy 35.108333, Time 1129.566592
Epoch 5 | Batch 0/188 | Loss 36313.812500 | Rotate Loss 29147.101562 | Time 5.016543
Epoch 5 | Batch 10/188 | Loss 34621.380149 | Rotate Loss 30323.218750 | Time 5.232169
Epoch 5 | Batch 20/188 | Loss 35092.863002 | Rotate Loss 30618.223958 | Time 5.326480
Epoch 5 | Batch 30/188 | Loss 35269.081338 | Rotate Loss 30237.284022 | Time 5.350265
