Namespace(aux_classes=4, batch_size=16, burnin=10, conv_bias=True, delta_t=1, epochs=400, fc_bias=True, init_gain_backbone=0.5, init_gain_fc=1, k1=7, k2=7, log_int=10, lr=1e-07, lr_div=100, n_train=25, none_act=0.05, oc1=8, oc2=24, reset=1, save_int=5, target_act=0.95, tau_mem_high=20, tau_mem_low=20, tau_ref_high=2.857142857142857, tau_ref_low=2.857142857142857, tau_syn_high=7.5, tau_syn_low=7.5, thr=0.5, train_samples=200)
05721f53-d023-4f3d-8d91-79921b59b148
Start Training Backbone
Epoch 1 | Batch 0/313 | Loss 33568.007812 | Rotate Loss 37884.257812 | Time 4.971205
Epoch 1 | Batch 250/313 | Loss 33226.014536 | Rotate Loss 37571.079775 | Time 5.296539
Epoch 1 | Batch 260/313 | Loss 33203.376010 | Rotate Loss 37550.109255 | Time 5.170333
Epoch 1 | Batch 270/313 | Loss 33191.401443 | Rotate Loss 37526.798201 | Time 5.123295
Epoch 1 | Batch 280/313 | Loss 33169.055271 | Rotate Loss 37514.801323 | Time 5.117867
Epoch 1 | Batch 290/313 | Loss 33161.499812 | Rotate Loss 37485.987006 | Time 5.133934
Epoch 1 | Batch 300/313 | Loss 33142.294202 | Rotate Loss 37483.800535 | Time 5.184581
Epoch 1 | Batch 310/313 | Loss 33122.319961 | Rotate Loss 37466.211917 | Time 5.133434
Epoch 1 : Accuracy 4.270000, Rotate Accuracy 22.325000, Time 1846.729449
Epoch 2 | Batch 0/313 | Loss 32444.535156 | Rotate Loss 37779.859375 | Time 4.924052
Epoch 2 | Batch 10/313 | Loss 32722.941584 | Rotate Loss 36583.980824 | Time 5.231608
Epoch 2 | Batch 20/313 | Loss 32934.478888 | Rotate Loss 37025.357143 | Time 5.123052
Epoch 2 | Batch 30/313 | Loss 32934.487336 | Rotate Loss 37205.613155 | Time 5.096905
Epoch 2 | Batch 40/313 | Loss 32849.403725 | Rotate Loss 37219.918826 | Time 5.110681
Epoch 2 | Batch 50/313 | Loss 32852.407820 | Rotate Loss 37267.329350 | Time 5.134602
Epoch 2 | Batch 60/313 | Loss 32805.075051 | Rotate Loss 37160.660348 | Time 5.138446
Epoch 2 | Batch 70/313 | Loss 32805.575759 | Rotate Loss 37185.968860 | Time 5.185020
Epoch 2 | Batch 80/313 | Loss 32743.299021 | Rotate Loss 37037.433835 | Time 5.109919
Epoch 2 | Batch 90/313 | Loss 32687.345896 | Rotate Loss 37156.139337 | Time 5.095857
Epoch 2 | Batch 100/313 | Loss 32616.455852 | Rotate Loss 37033.012376 | Time 5.166815
Epoch 2 | Batch 110/313 | Loss 32610.955694 | Rotate Loss 36940.918497 | Time 5.152204
Epoch 2 | Batch 120/313 | Loss 32576.550297 | Rotate Loss 36908.615121 | Time 5.086845
Epoch 2 | Batch 130/313 | Loss 32589.220286 | Rotate Loss 36897.249761 | Time 5.223639
Epoch 2 | Batch 140/313 | Loss 32568.256081 | Rotate Loss 36909.333333 | Time 5.122474
Epoch 2 | Batch 150/313 | Loss 32532.018509 | Rotate Loss 36894.409820 | Time 5.108788
Epoch 2 | Batch 160/313 | Loss 32535.947290 | Rotate Loss 36893.548913 | Time 5.130903
Epoch 2 | Batch 170/313 | Loss 32498.015225 | Rotate Loss 36866.836531 | Time 5.187720
Epoch 2 | Batch 180/313 | Loss 32502.911494 | Rotate Loss 36878.920407 | Time 5.299259
Epoch 2 | Batch 190/313 | Loss 32500.200078 | Rotate Loss 36873.128109 | Time 5.163236
Epoch 2 | Batch 200/313 | Loss 32491.639070 | Rotate Loss 36879.789179 | Time 5.092876
Epoch 2 | Batch 210/313 | Loss 32453.116428 | Rotate Loss 36900.640995 | Time 5.118969
Epoch 2 | Batch 220/313 | Loss 32432.512726 | Rotate Loss 36941.401548 | Time 5.176439
Epoch 2 | Batch 230/313 | Loss 32400.811012 | Rotate Loss 36955.138224 | Time 5.110089
Epoch 2 | Batch 240/313 | Loss 32386.393688 | Rotate Loss 36946.323100 | Time 5.191644
Epoch 2 | Batch 250/313 | Loss 32368.031476 | Rotate Loss 36951.248132 | Time 5.123985
Epoch 2 | Batch 260/313 | Loss 32337.610266 | Rotate Loss 36901.260477 | Time 5.086603
Epoch 2 | Batch 270/313 | Loss 32328.513319 | Rotate Loss 36881.103725 | Time 5.134694
